con,n_pro_viv,n_ren,ent,eda,zona,emp_ppal,ing7c,rama,ingocup
40336,52,1,21,54,2,2,1,2,5590
40342,115,1,21,44,2,2,3,2,14000
40344,85,4,21,19,2,1,1,3,5160
40346,50,1,21,52,2,2,2,4,10000
40349,122,1,21,33,2,2,1,4,5590
40349,89,1,21,35,2,2,2,3,7000
40357,13,1,21,59,2,1,2,4,6450
40362,36,2,21,52,2,1,2,4,6450
40365,90,1,21,64,2,1,1,2,3225
40370,59,1,21,61,2,2,4,3,25000
40371,61,3,21,20,2,1,1,2,4730
40375,33,2,21,37,2,2,3,5,18000
40383,3,1,21,65,2,1,2,1,11700
40383,3,5,21,35,2,1,2,1,7740
40387,64,2,21,32,2,1,2,1,12040
40390,60,2,21,28,2,1,1,4,6000
40392,114,2,21,19,2,1,1,4,5590
40395,3,1,21,53,2,1,3,2,17200
40405,81,1,21,43,2,1,2,1,10750
40411,205,1,21,43,2,2,1,4,5160
40411,90,3,21,24,2,1,1,4,3000
40413,150,1,21,54,2,2,4,2,19350
40415,183,2,21,49,2,1,1,4,4300
40415,1,1,21,59,2,2,1,4,6000
40427,4,4,21,32,2,2,2,2,8600
40430,90,2,21,33,2,1,1,4,5000
40436,91,1,21,23,2,2,2,2,8600
40443,193,5,21,15,2,1,1,3,1290
40464,91,2,21,45,2,2,2,3,7000
40464,91,3,21,20,2,2,2,4,8600
40472,33,1,21,41,2,2,2,3,6450
40473,10,2,21,18,2,2,1,4,1290
40477,58,3,21,27,2,2,2,2,7740
40480,113,2,21,42,2,2,2,3,12040
40485,36,2,21,26,2,1,1,4,5160
40488,123,1,21,40,2,1,2,4,10750
40490,149,2,21,42,2,2,3,4,18000
40499,97,1,21,45,2,2,2,2,6880
40499,34,3,21,59,2,1,2,3,7500
40504,113,2,21,21,2,2,1,4,5590
40505,141,1,21,47,2,2,1,4,6000
40507,119,1,21,43,2,1,2,2,8600
40508,2,4,21,37,2,1,1,4,6000
40511,118,2,21,38,2,1,2,4,6880
40514,64,4,21,33,2,2,2,3,10750
40520,99,2,21,26,2,1,1,4,6000
40525,24,1,21,60,2,2,1,4,6020
40526,102,1,21,54,2,2,3,4,12900
40526,102,4,21,28,2,2,3,4,12900
40536,18,1,21,43,2,1,1,4,5590
40540,62,1,21,32,2,2,1,3,6020
40543,70,1,21,74,2,1,1,3,2150
40543,88,2,21,47,2,1,1,1,4300
40558,55,4,21,20,2,1,1,3,4300
40558,110,2,21,44,2,1,1,3,4600
40558,10,3,21,38,2,2,2,3,9600
40559,67,3,21,31,2,2,2,4,9000
40565,92,7,21,28,2,2,2,2,6450
40568,1,3,21,40,2,2,2,4,10200
40569,32,3,21,45,2,2,1,4,6020
40569,118,2,21,23,2,2,1,2,5805
40573,54,1,21,23,2,1,1,4,3870
40581,47,5,21,26,2,1,1,4,1290
40581,112,1,21,43,2,2,3,4,15050
40581,112,3,21,19,2,2,2,3,8600
40587,3,2,21,51,2,1,1,3,1204
40589,111,1,21,29,2,1,1,4,3440
40590,45,4,21,55,2,1,4,4,21500
40591,58,1,21,63,2,1,1,4,1290
40591,58,2,21,57,2,1,1,4,4300
40595,2,1,21,49,2,1,2,1,8600
40595,33,1,21,57,2,2,1,3,4730
40600,15,1,21,66,2,1,1,4,3010
40001,114,3,11,25,2,2,2,3,8600
40004,170,2,11,21,2,2,1,3,6020
40011,43,7,11,34,2,2,2,2,6450
40011,124,1,11,30,2,1,2,4,8600
40015,120,1,11,60,2,2,2,4,12000
40017,168,1,11,57,2,2,1,4,6020
40018,58,2,11,34,2,2,2,3,9460
40018,30,1,11,53,2,2,2,4,6400
40019,24,1,11,49,2,2,2,2,12040
40019,24,2,11,46,2,2,2,2,10750
40020,167,4,11,19,2,2,2,2,7310
40027,40,2,11,41,2,2,4,4,19800
40029,10,2,11,23,2,2,3,2,14600
40041,3,5,11,65,2,1,1,4,5590
40042,69,1,11,60,2,2,1,4,5160
40047,39,1,11,48,2,2,2,4,10750
40047,39,3,11,24,2,2,2,3,6450
40049,112,1,11,48,2,1,1,3,4300
40050,55,3,11,26,2,2,3,2,17200
40054,96,1,11,27,2,2,2,4,12000
40055,75,4,11,25,2,2,2,4,10000
40056,40,3,11,20,2,1,2,4,6880
40057,113,2,11,24,2,2,2,4,7310
40062,77,1,11,55,2,2,3,4,12900
40064,28,4,11,40,2,1,2,2,6450
40068,65,1,11,57,2,2,1,4,4085
40074,7,1,11,23,2,1,1,2,5590
40077,141,4,11,27,2,2,4,4,20000
40083,41,1,11,29,2,2,2,2,9030
40092,38,1,11,52,2,2,2,2,8000
40092,11,1,11,63,2,2,3,4,13000
40095,13,3,11,21,2,2,1,3,5160
40100,73,4,11,23,2,1,2,1,8600
40100,1,1,11,39,2,1,3,1,12900
40105,57,1,11,36,2,2,2,3,9800
40108,98,3,11,40,2,2,1,4,3870
40120,253,1,11,33,2,2,2,2,8600
40122,96,4,11,24,2,1,1,2,1548
40124,183,1,11,30,2,2,2,3,9000
40127,29,1,11,48,2,2,2,2,6880
40127,61,4,11,17,2,1,1,4,1612
40138,171,3,11,22,2,1,1,2,5600
40138,171,5,11,18,2,1,1,4,2400
40143,48,1,11,41,2,2,2,2,6880
40143,48,2,11,39,2,1,1,4,2150
40145,48,1,11,32,2,1,2,4,7740
40150,2,2,11,42,2,2,1,3,4300
40159,105,5,11,27,2,1,2,3,8600
40164,51,3,11,18,2,1,2,3,6450
40172,88,2,11,28,2,2,3,4,18000
40182,103,3,11,19,2,1,1,4,4300
40185,22,4,11,37,2,2,2,2,9460
40187,26,3,11,37,2,2,1,2,5160
40189,57,1,11,40,2,1,2,4,8600
40203,53,3,11,19,2,1,1,4,5000
40213,29,1,11,42,2,2,2,2,9460
40213,62,2,11,36,2,2,2,2,10750
40217,12,1,11,50,2,2,2,4,9000
40218,12,5,11,59,2,2,1,4,5590
40225,24,2,11,49,2,1,2,2,6450
40229,37,2,11,27,2,1,1,4,3225
40241,28,3,11,19,2,1,2,4,12040
40250,60,1,11,56,2,2,2,4,7800
40256,34,6,11,19,2,1,1,3,3010
40256,56,3,11,29,2,1,2,4,8600
40263,70,1,11,44,2,1,2,4,6880
40269,36,2,11,49,2,2,2,2,9460
40273,32,3,11,21,2,1,2,4,7740
40277,72,2,11,33,2,1,4,2,25800
40282,35,1,11,33,2,2,3,4,13000
40290,266,2,11,37,2,2,3,4,15000
40293,87,3,11,30,2,2,2,2,7310
40293,59,5,11,23,2,2,2,4,8170
40298,23,2,11,43,2,1,2,2,6450
40300,35,3,11,23,2,2,2,4,10000
40302,82,2,11,43,2,1,1,2,4300
40304,299,2,11,36,2,2,3,4,16000
40308,24,1,11,45,2,2,5,2,45000
40312,95,1,11,61,2,1,2,3,8600
40312,95,2,11,41,2,2,2,3,10000
40314,53,4,11,19,2,1,2,4,6450
40314,76,1,11,64,2,1,1,4,2580
40314,95,2,11,19,2,1,1,2,4300
40315,7,4,11,38,2,2,2,2,12040
40317,68,1,11,39,2,2,3,3,18000
40318,86,1,11,47,2,1,1,4,1500
40321,78,1,11,40,2,2,3,2,12900
40325,145,1,11,45,2,1,2,4,6880
40328,60,1,11,50,2,2,1,4,5000
40335,83,5,11,20,2,1,2,3,6450
40344,68,3,11,27,2,2,3,4,18000
40348,76,3,11,27,2,2,1,2,6020
40354,73,4,11,13,2,1,1,4,2580
40354,73,1,11,47,2,1,1,4,5160
40356,248,6,11,36,2,1,3,1,12900
40361,118,2,11,26,2,2,4,2,25000
40367,79,3,11,55,2,2,1,2,6000
40378,108,3,11,55,2,2,2,2,8600
40381,72,2,11,33,2,2,3,4,14400
40384,32,2,11,32,2,2,2,3,10750
40388,14,1,11,35,2,2,2,2,9890
40388,105,2,11,61,2,1,1,4,5160
40393,73,2,11,33,2,1,2,2,6880
40400,77,3,11,28,2,2,1,2,5160
40403,15,2,11,51,2,2,1,2,6020
40405,33,1,11,36,2,1,1,2,5590
40411,96,1,11,25,2,1,3,4,12900
40413,105,1,11,43,2,2,2,4,9800
40414,61,3,11,22,2,2,2,4,6880
40414,85,3,11,37,2,1,1,4,3440
40414,85,8,11,31,2,2,1,2,3880
40418,100,2,11,52,2,1,1,4,3741
40421,119,4,11,26,2,2,2,4,6600
40425,107,2,11,48,2,2,2,2,10750
40428,35,2,11,47,2,1,2,4,6880
40428,58,1,11,42,2,2,3,2,16000
40432,124,2,11,53,2,2,1,4,6000
40432,55,2,11,21,2,1,2,4,9890
40434,228,3,11,22,2,1,2,2,8600
40439,30,1,11,34,2,2,2,3,8600
40442,56,1,11,50,2,1,2,2,8600
40443,83,1,11,62,2,2,2,2,9890
40444,56,7,11,24,2,1,2,4,8600
40448,47,3,11,19,2,1,2,2,9460
40448,79,2,11,34,2,1,3,4,18000
40449,71,1,11,51,2,2,5,4,51200
40450,34,1,11,65,2,2,2,2,8600
40465,20,1,11,53,2,1,3,4,13000
40466,85,2,11,58,2,1,1,4,2150
40467,72,1,11,62,2,1,2,2,10750
40467,72,3,11,33,2,2,5,4,32000
40472,59,1,11,58,2,2,1,4,1505
40484,63,2,11,53,2,2,4,3,25800
40484,82,5,11,20,2,1,2,3,6450
40490,96,4,11,20,2,2,2,4,7740
40493,21,3,11,27,2,2,2,2,10750
40508,43,2,11,37,2,1,2,2,8600
40512,117,3,11,26,2,2,3,5,17200
40514,91,1,11,44,2,2,2,4,8600
40518,43,2,11,41,2,2,2,2,9890
40521,31,1,11,36,2,1,1,4,3870
40521,52,2,11,80,2,1,1,3,2580
40523,50,1,11,33,2,2,2,4,8600
40526,123,1,11,23,2,2,2,2,10750
40529,101,1,11,46,2,1,1,7,2150
40532,33,1,11,53,2,2,2,3,10750
40534,162,1,11,35,2,2,3,3,12500
40534,162,4,11,25,2,1,2,3,8600
40536,96,1,11,65,2,1,2,3,6450
40545,119,1,11,49,2,2,4,4,30000
40550,20,9,11,26,2,2,2,2,6880
40550,91,1,11,34,2,1,2,1,6450
40553,82,5,11,19,2,2,2,3,7000
40565,92,1,11,42,2,1,4,3,30000
40567,66,1,11,48,2,1,2,4,8600
40567,10,2,11,71,2,1,1,3,2400
40583,68,1,11,26,2,2,2,3,10320
40588,235,1,11,37,2,2,5,3,86000
40588,235,2,11,27,2,1,2,3,10750
40589,10,1,11,56,2,2,2,6,7740
40591,72,3,11,27,2,2,2,4,10750
40596,126,2,11,64,2,2,1,2,4730
40600,30,1,11,52,2,2,2,4,8600
40600,77,2,11,50,2,1,1,2,5590
41011,91,1,5,44,2,1,2,1,8600
41012,50,2,5,39,2,2,3,4,12900
41012,98,5,5,21,2,1,2,3,6450
41017,106,2,5,21,2,2,2,2,9890
41021,130,2,5,29,2,2,3,4,13800
41025,68,1,5,23,2,1,2,4,10000
41026,7,1,5,43,2,2,2,3,9460
41026,98,1,5,50,2,1,1,4,3225
41028,100,2,5,63,2,1,1,3,5805
41030,74,2,5,45,2,2,2,4,7525
41038,101,1,5,61,2,2,3,4,14000
41039,58,4,5,20,2,1,1,3,4300
41048,88,1,5,54,2,1,3,3,12900
41048,63,1,5,60,2,2,5,3,64500
41054,74,1,5,41,2,2,2,3,11180
41058,120,2,5,42,2,1,1,4,5160
41060,27,1,5,47,2,1,2,4,7310
41060,27,2,5,50,2,1,2,4,7310
41063,32,1,5,42,2,2,3,1,16340
41079,101,2,5,51,2,1,2,3,8600
41090,61,2,5,27,2,2,2,2,9890
41090,61,3,5,23,2,2,2,2,10750
41094,106,3,5,36,2,1,1,4,5590
41097,131,1,5,23,2,2,3,2,13760
41098,169,1,5,45,2,2,2,6,12040
41102,81,1,5,47,2,2,5,2,38700
41105,79,1,5,63,2,2,1,2,2150
41108,83,1,5,32,2,2,2,3,8600
41108,68,2,5,36,2,2,2,3,7450
41111,108,2,5,49,2,2,4,4,20000
41112,69,1,5,30,2,2,3,4,12900
41115,89,1,5,47,2,1,3,3,12900
41121,32,2,5,36,2,2,2,4,12000
41141,77,1,5,54,2,1,2,1,8600
41156,21,3,5,29,2,2,1,4,6000
41166,43,3,5,21,2,1,1,3,4600
41168,93,1,5,39,2,2,2,2,10750
41168,93,4,5,15,2,1,1,4,4300
41171,33,2,5,66,2,2,1,2,6223
41174,26,2,5,52,2,1,1,4,5375
41176,228,1,5,63,2,1,2,3,7500
41182,114,1,5,46,2,2,2,2,6450
41201,17,5,5,31,2,2,3,2,12900
41203,100,2,5,45,2,2,3,4,15050
41212,84,1,5,44,2,2,2,4,9460
41212,84,2,5,27,2,1,2,3,10750
41214,74,1,5,49,2,2,2,2,7740
41222,104,3,5,27,2,1,2,4,6450
41222,65,2,5,18,2,2,1,3,4300
41223,62,2,5,49,2,2,2,3,10750
41239,6,2,5,59,2,2,2,4,10000
41242,23,1,5,60,2,1,1,4,3225
41242,79,2,5,44,2,1,1,4,5160
41242,79,3,5,21,2,2,2,2,6880
41245,23,2,5,39,2,1,2,1,6450
41257,16,3,5,21,2,2,3,3,12900
41258,67,1,5,55,2,2,2,3,8600
41264,18,1,5,36,2,1,1,4,4300
41265,114,1,5,35,2,1,3,1,17200
41267,80,1,5,42,2,2,2,3,7310
41268,196,3,5,23,2,2,2,4,6450
41269,65,2,5,36,2,2,1,1,5120
41270,110,2,5,20,2,2,2,2,6880
41271,5,1,5,36,2,2,2,6,7740
41278,39,1,5,46,2,1,3,1,12900
41279,95,2,5,74,2,2,1,3,6223
41280,105,2,5,28,2,1,1,4,5160
41281,28,2,5,36,2,1,1,4,6223
41285,129,1,5,52,2,2,2,3,9800
41300,107,1,5,50,2,2,2,2,7740
41304,23,1,5,24,2,1,1,1,5160
41309,50,1,5,58,2,2,5,3,50000
41312,47,1,5,35,2,1,1,3,3870
41313,97,2,5,53,2,1,1,3,2150
41329,133,1,5,37,2,2,1,4,2190
41341,86,1,5,38,2,1,2,4,9030
41351,24,1,5,46,2,2,2,2,6450
41354,32,1,5,56,2,2,2,4,6450
41383,1,1,5,19,2,1,2,1,6880
41390,101,1,5,37,2,2,1,4,6000
41391,89,1,5,27,2,2,2,3,10750
41392,19,1,5,33,2,2,2,1,10750
41395,45,2,5,43,2,1,1,3,2000
41005,59,2,10,41,2,2,2,2,6880
41006,11,13,10,27,2,2,1,3,6020
41006,11,14,10,26,2,1,2,1,6450
41006,64,4,10,31,2,2,2,3,10000
41011,33,2,10,26,2,1,2,4,6450
41024,95,3,10,17,2,1,2,4,8170
41027,22,1,10,35,2,1,4,1,19350
41027,22,2,10,34,2,1,1,3,2580
41028,170,1,10,49,2,2,2,4,10320
41032,37,1,10,52,2,2,3,2,12900
41032,19,3,10,31,2,1,1,2,5000
41037,76,3,10,26,2,2,2,4,10750
41037,36,2,10,47,2,1,2,3,6450
41037,99,1,10,35,2,1,3,4,12900
41039,31,3,10,48,2,1,2,4,7740
41047,50,2,10,50,2,2,4,3,25000
41049,28,1,10,39,2,1,2,4,9000
41057,67,2,10,71,2,2,2,4,12000
41082,41,4,10,15,2,1,2,3,7740
41094,52,4,10,34,2,2,1,3,6000
41098,1,1,10,59,2,2,1,2,5590
41104,56,1,10,43,2,2,3,4,14000
41110,14,2,10,18,2,1,1,3,1720
41111,68,5,10,20,2,2,2,3,7310
41114,146,1,10,31,2,2,2,4,7600
41118,95,2,10,20,2,2,1,2,5590
41134,32,3,5,38,2,1,1,4,3010
41138,89,2,5,31,2,1,2,3,8600
41154,8,6,5,30,2,2,2,4,10750
41156,52,1,5,55,2,2,2,2,11180
41157,34,2,5,50,2,2,2,3,8010
41157,34,3,5,19,2,2,2,3,7310
41164,52,2,5,31,2,2,1,4,4000
41180,106,3,5,29,2,1,1,6,5160
41180,28,1,5,44,2,2,2,2,12000
41182,104,2,5,72,2,1,1,6,4300
41183,54,3,5,33,2,1,2,6,6450
41217,96,1,5,59,2,2,2,6,7310
41224,27,1,5,44,2,2,2,2,7740
41224,27,5,5,22,2,1,1,3,5590
41227,9,2,5,55,2,2,2,2,8170
41228,56,1,5,32,2,2,3,2,12470
41229,12,1,5,56,2,2,2,4,9000
41233,33,3,5,38,2,2,3,1,14200
41235,69,2,5,31,2,2,2,4,10000
41236,94,1,5,23,2,2,2,4,9030
41245,93,3,5,20,2,2,2,2,7310
41276,80,1,5,34,2,1,1,4,645
41279,23,1,5,44,2,2,1,3,6223
41279,49,3,5,29,2,2,3,4,14620
41279,91,2,5,34,2,1,1,4,5160
41281,6,2,5,29,2,2,4,4,20000
41283,56,1,5,34,2,1,1,4,2580
41286,37,1,5,40,2,1,1,4,4386
41288,110,1,5,47,2,2,2,2,6880
41289,117,1,5,31,2,2,5,3,80000
41290,20,3,5,35,2,2,4,2,20000
41299,50,1,5,45,2,1,2,1,6450
41316,39,1,5,40,2,2,3,3,12900
41317,39,3,5,25,2,1,1,4,4300
41326,47,4,5,34,2,2,1,2,5590
41326,24,1,5,28,2,2,2,1,10750
41336,97,1,5,59,2,2,5,4,34000
41354,60,3,5,16,2,1,1,4,1075
41358,4,1,5,51,2,2,2,2,7740
41372,22,1,5,58,2,1,2,3,8600
41379,6,1,5,59,2,2,2,4,7310
41391,23,1,5,37,2,2,2,2,7740
41392,48,1,5,63,2,2,4,2,21500
41396,44,2,5,30,2,1,1,6,4500
41396,127,2,5,53,2,2,2,2,7150
41398,18,4,5,22,2,1,1,3,3440
41011,74,1,10,43,2,2,3,2,12900
41011,74,3,10,23,2,1,2,4,7160
41017,114,3,10,18,2,2,2,4,6450
41018,1,2,10,30,2,2,1,4,5000
41020,6,3,10,34,2,2,2,2,6450
41031,8,1,10,61,2,2,2,2,8600
41037,26,2,10,60,2,1,2,4,6967
41045,103,1,10,68,2,1,2,4,7740
41049,52,1,10,58,2,1,1,1,5590
41071,2,2,10,59,2,1,1,3,3010
41071,162,2,10,43,2,1,1,4,5160
41072,41,2,10,37,2,2,3,2,17320
41075,61,3,10,18,2,1,1,3,4300
41078,71,1,10,46,2,2,2,3,10101
41079,38,1,10,34,2,2,2,6,6450
41082,92,1,10,57,2,2,3,4,13200
41084,6,2,10,25,2,2,3,4,12900
41088,120,4,10,26,2,2,2,2,7525
41094,74,3,10,21,2,2,2,4,12000
41095,34,4,10,24,2,1,1,2,3440
41097,56,3,10,22,2,2,1,3,5590
41098,20,1,10,45,2,2,2,3,11610
41101,62,5,10,81,2,1,1,4,2150
41106,60,1,10,29,2,2,2,2,10750
41108,37,2,10,48,2,1,1,3,860
41115,29,2,10,35,2,2,2,4,6450
41115,91,2,10,31,2,2,2,4,10000
41118,66,7,10,14,2,1,1,2,4730
41118,121,2,10,45,2,1,1,4,4300
41124,20,1,10,26,2,1,2,4,8600
41124,93,1,10,31,2,2,1,3,5160
41127,4,1,10,46,2,2,2,2,6450
41127,4,2,10,40,2,1,1,4,5590
41128,83,1,10,53,2,2,2,4,7000
41128,78,3,10,28,2,2,2,4,10000
41133,12,3,10,28,2,2,2,2,10750
41135,104,2,10,29,2,2,2,4,6600
41135,31,1,10,17,2,1,1,4,1290
41136,201,1,10,42,2,2,2,4,7000
41143,129,1,10,43,2,1,2,4,6450
41148,12,2,10,83,2,1,1,2,2580
41149,24,1,10,45,2,2,2,2,8600
41151,18,2,10,30,2,2,2,4,10000
41154,101,3,10,35,2,1,2,4,8000
41157,101,1,10,42,2,2,2,2,10750
41161,9,2,10,37,2,2,2,2,7069
41170,42,2,10,57,2,2,2,2,8385
41170,42,3,10,30,2,2,2,2,9000
41172,158,2,10,67,2,1,1,4,860
41175,108,1,10,66,2,1,1,4,3440
41176,73,1,10,47,2,2,4,4,27000
41176,73,2,10,42,2,2,4,4,23400
41177,104,1,10,31,2,1,2,1,6450
41177,14,3,10,25,2,2,2,2,7740
41178,43,1,10,56,2,1,2,4,8600
41180,58,5,10,45,2,1,2,2,6450
41180,58,7,10,19,2,1,1,2,6020
41180,98,1,10,32,2,2,2,2,8170
41180,98,2,10,31,2,2,2,2,8170
41180,125,5,10,12,2,1,1,4,860
41181,193,1,10,41,2,2,3,4,16000
41182,26,2,10,77,2,1,1,3,860
41183,5,3,10,44,2,2,1,3,5160
41187,26,1,10,63,2,1,4,4,25800
41188,30,1,10,64,2,1,1,4,860
41188,30,2,10,28,2,2,2,3,6880
41188,107,2,10,42,2,2,2,3,8000
41191,43,1,10,47,2,2,1,2,4730
41193,68,5,10,19,2,1,1,3,5160
40003,52,4,24,28,2,2,2,2,7310
40006,78,4,24,39,2,1,2,4,8600
40007,45,1,24,59,2,2,2,3,10000
40012,32,4,24,33,2,2,3,4,17200
40014,71,3,24,28,2,1,3,4,15000
40015,58,1,24,53,2,2,1,3,5590
40015,58,3,24,28,2,2,4,3,26000
40016,40,2,24,42,2,1,1,4,774
40016,63,3,24,21,2,2,2,4,10750
40016,28,1,24,49,2,2,1,3,4500
40016,24,2,24,42,2,2,2,2,7740
40016,24,4,24,19,2,2,2,2,8170
40017,23,2,24,45,2,1,1,3,5160
40018,241,2,24,42,2,2,2,3,8686
40023,59,1,24,43,2,2,2,3,6880
40023,59,2,24,51,2,2,2,2,10750
40025,11,1,24,49,2,2,2,4,7740
40026,156,1,24,44,2,2,2,1,12040
40027,19,1,24,41,2,2,3,2,16000
40035,63,1,24,40,2,2,2,2,7740
40036,125,2,24,43,2,2,2,2,6450
40038,63,2,24,37,2,2,2,2,6773
40041,62,3,24,47,2,2,2,4,10000
40045,56,3,24,24,2,2,2,4,8800
40046,71,2,24,50,2,2,2,4,6450
40046,82,3,24,27,2,2,2,2,10750
40046,82,7,24,23,2,2,2,2,8600
40047,27,1,24,42,2,1,2,4,10320
40049,1,2,24,31,2,2,3,3,15000
40052,94,1,24,36,2,2,2,4,8500
40053,22,2,24,21,2,2,2,2,9245
40056,83,1,24,61,2,2,3,4,14000
40058,6,1,24,47,2,2,2,4,10000
40059,6,1,24,24,2,1,2,4,7740
40062,63,1,24,38,2,1,2,3,10320
40062,63,2,24,27,2,2,2,3,10750
40067,53,1,24,52,2,1,2,1,8600
40067,38,1,24,61,2,2,2,4,12000
40077,50,1,24,66,2,2,5,4,54000
40077,50,4,24,29,2,2,2,4,9000
40078,110,1,24,38,2,2,2,2,9460
40079,54,2,24,50,2,2,1,2,5160
40080,72,1,24,54,2,1,2,1,8600
40084,85,2,24,35,2,2,2,4,11610
40085,132,1,24,54,2,1,1,2,430
40097,138,1,24,69,2,1,2,4,8600
40098,5,5,24,33,2,1,2,2,7740
40103,13,2,24,51,2,2,3,2,12900
40111,8,2,24,39,2,2,2,2,10858
40115,62,1,24,64,2,1,1,3,2150
40119,28,1,24,37,2,2,4,4,24000
40122,38,1,24,41,2,2,3,4,18000
40124,94,1,24,51,2,2,3,2,13000
40124,94,2,24,48,2,1,2,3,8000
40132,105,2,24,49,2,2,2,3,12040
40137,58,4,24,18,2,1,2,3,8600
40140,112,3,24,33,2,2,2,3,8600
40142,86,2,24,57,2,2,3,4,13000
40145,112,1,24,53,2,2,5,1,70000
40150,148,2,24,54,2,2,3,2,12900
40157,41,2,24,49,2,1,2,1,9890
40157,41,4,24,49,2,1,2,4,6450
40165,139,1,24,62,2,1,1,4,6000
40168,121,2,24,44,2,2,1,2,4300
40179,43,2,24,46,2,2,2,2,8000
40180,56,2,24,50,2,1,1,4,5160
40185,47,1,24,32,2,2,3,2,17000
40187,156,2,24,63,2,1,2,4,8000
40194,133,1,24,61,2,2,2,4,10000
40199,24,1,24,40,2,2,2,1,10750
40203,44,1,24,43,2,2,2,4,8800
40203,10,3,24,25,2,1,3,4,17200
40209,95,3,24,27,2,2,2,4,9352
40213,133,1,24,31,2,2,2,2,12040
40215,43,2,24,23,2,1,1,4,1600
40219,94,1,24,50,2,2,2,2,6450
40220,4,2,24,56,2,1,1,4,5160
40229,64,1,24,48,2,2,2,4,12000
40235,29,1,24,68,2,1,3,1,12900
40236,189,1,24,37,2,1,2,1,10750
40237,9,3,24,30,2,1,2,4,7740
40239,61,1,24,32,2,2,2,4,6800
40239,61,2,24,25,2,1,1,3,1000
40242,80,1,24,30,2,2,2,2,9566
40247,17,1,24,30,2,1,2,4,6450
40251,81,2,24,37,2,2,4,4,20000
40252,22,3,24,22,2,1,2,4,8600
40255,113,2,24,51,2,2,3,4,16000
40274,8,3,24,15,2,1,1,4,1935
40277,21,1,24,22,2,2,2,4,8600
40281,24,1,24,28,2,2,2,4,9200
40281,49,1,24,51,2,2,2,3,8000
40288,111,1,24,46,2,1,1,4,2580
40292,35,1,24,45,2,2,2,2,8000
40298,47,1,24,43,2,1,1,1,5160
40303,40,1,24,46,2,2,2,4,12040
40304,95,3,24,40,2,2,2,2,8600
40305,1,1,24,33,2,1,2,2,6880
40306,104,2,24,21,2,1,2,4,6880
40306,66,2,24,46,2,2,1,4,5000
40315,12,1,24,44,2,2,2,2,7000
40319,34,1,24,69,2,1,2,1,7740
40322,66,2,24,41,2,2,1,4,6200
40325,50,2,24,46,2,1,1,2,645
40326,99,3,24,20,2,1,1,4,1075
40326,32,2,24,33,2,2,2,2,9675
40331,13,5,24,16,2,1,2,1,7740
40336,80,1,24,47,2,2,1,2,6020
40347,12,3,24,33,2,2,2,4,8600
40347,54,2,24,53,2,2,3,3,12600
40357,94,2,24,33,2,1,1,4,3000
40358,46,2,24,43,2,2,4,2,20000
40362,79,2,24,40,2,2,2,3,7740
40362,52,1,24,66,2,1,1,4,1505
40368,67,2,24,51,2,2,3,4,15000
40369,116,1,24,58,2,1,5,3,90000
40372,131,4,24,19,2,1,2,4,6450
40373,133,2,24,61,2,1,1,4,4300
40373,133,3,24,26,2,1,1,4,3440
40379,71,2,24,65,2,1,2,4,6450
40386,88,1,24,34,2,2,2,2,9460
40390,54,1,24,45,2,1,1,2,6000
40391,71,4,24,20,2,1,1,4,6000
40399,41,2,24,49,2,2,3,4,14000
40404,86,1,24,57,2,1,3,3,14000
40408,124,1,24,42,2,1,2,3,6450
40413,97,2,24,58,2,1,1,1,5160
40420,53,4,24,24,2,2,2,4,6880
40001,78,5,31,50,2,2,1,4,6000
40001,78,3,31,22,2,2,2,1,8600
40001,78,2,31,50,2,1,2,4,7310
40004,74,1,31,57,2,2,2,4,10000
40004,74,4,31,21,2,1,1,4,3440
40015,66,2,31,31,2,2,2,4,12000
40016,93,2,31,29,2,2,2,4,8000
40016,115,5,31,28,2,2,1,4,4000
40024,37,3,31,51,2,1,1,4,6020
40027,65,3,31,20,2,2,1,3,5160
40030,62,3,31,40,2,2,1,2,4300
40030,82,2,31,29,2,2,2,1,9200
40033,36,2,31,24,2,2,2,2,9643
40034,24,1,31,42,2,2,2,4,10000
40036,80,3,31,24,2,1,1,4,2580
40038,84,3,31,49,2,1,1,4,2000
40041,47,3,31,28,2,2,2,1,7310
40044,34,2,31,48,2,1,2,4,10750
40045,154,1,31,58,2,1,3,6,15000
40045,154,3,31,35,2,2,2,4,10000
40046,29,2,31,27,2,2,2,3,7009
40047,7,2,31,34,2,2,2,4,8000
40057,74,1,31,44,2,1,1,4,4300
40063,17,2,31,21,2,1,1,4,3010
40064,8,2,31,47,2,1,1,1,5160
40065,37,1,31,63,2,1,1,3,3870
40066,63,1,31,65,2,1,1,2,1290
40069,27,4,31,22,2,2,2,4,6450
40077,2,2,31,31,2,1,1,3,2150
40081,107,1,31,36,2,1,2,4,7740
40082,107,1,31,58,2,2,3,4,13400
40083,109,5,31,23,2,2,2,2,6450
40083,109,6,31,21,2,2,1,1,2800
40084,221,2,31,43,2,2,2,3,6610
40089,39,2,31,33,2,2,2,3,8600
40091,69,3,31,24,2,1,1,4,4300
40095,36,2,31,37,2,2,3,1,14000
40097,27,1,31,31,2,1,4,4,20640
40098,57,3,31,22,2,1,2,4,6450
40103,105,4,31,20,2,1,1,3,3010
40104,61,1,31,51,2,2,1,5,6000
40105,9,1,31,54,2,1,4,1,20000
40108,67,1,31,58,2,2,2,4,8000
40116,79,2,31,46,2,2,2,4,6450
40119,44,1,31,62,2,1,2,4,6450
