con,n_pro_viv,n_ren,ent,eda,zona,emp_ppal,ing7c,rama,ingocup
50037,51,1,5,49,1,2,2,2,15050
40561,50,1,9,54,2,1,2,4,6450
40179,29,2,12,51,2,1,2,4,8600
50024,157,1,19,46,2,2,2,4,7740
50010,23,1,18,54,2,1,1,1,6000
60008,47,1,16,59,2,2,1,6,1000
40365,119,4,5,15,2,1,2,1,7740
40145,249,1,31,40,2,2,3,2,17200
40144,89,6,11,33,2,1,2,4,10750
50006,239,2,27,26,2,1,2,4,9030
40372,162,2,27,19,2,2,2,3,6450
50004,170,3,19,19,2,2,2,2,8540
41209,36,3,2,31,1,2,2,4,10750
40138,16,4,19,21,2,1,2,4,7310
40325,95,1,13,65,2,2,1,4,6000
50026,40,1,29,38,2,1,3,4,12900
40239,65,1,20,70,2,1,2,2,6450
50044,220,1,21,54,2,1,2,4,10000
60034,23,1,24,46,2,2,1,2,5160
60025,75,1,30,70,2,1,1,6,666
60013,74,2,13,32,2,1,1,3,2150
40235,101,5,1,44,2,1,1,4,3655
40030,103,1,31,59,2,2,2,2,8600
50031,101,3,29,41,2,1,2,3,6450
50126,181,1,28,32,1,1,2,1,12900
40029,7,2,16,34,2,1,1,3,3870
50149,73,1,28,40,1,2,2,4,17000
60001,208,1,31,49,2,1,2,1,9030
40221,122,1,24,59,2,1,2,4,8600
50061,129,5,32,18,2,1,1,6,1290
40117,83,2,29,25,2,1,1,4,5160
50009,292,4,3,19,2,2,2,2,10320
40482,4,1,19,79,2,1,2,4,8000
40176,86,4,1,18,2,1,2,1,6450
41280,111,2,4,24,2,2,2,3,7000
40073,150,3,32,24,2,2,2,2,7310
41271,130,1,5,45,2,1,1,4,3225
60005,42,1,20,50,2,2,3,4,14000
40345,67,2,13,34,2,1,2,4,7310
40255,236,2,16,31,2,1,2,4,8600
50014,202,3,18,52,2,1,2,6,6450
40176,2,1,23,64,2,1,2,1,10750
60035,210,1,7,34,2,1,1,6,1000
40374,106,1,8,38,2,2,2,4,8600
50045,18,1,30,65,2,1,1,1,6020
60030,81,3,18,29,2,1,2,6,7740
50037,10,1,26,60,1,2,1,3,8600
40199,11,4,5,31,2,2,2,2,8600
60005,471,3,22,20,2,1,2,2,6450
41394,150,2,8,20,1,2,2,2,9460
40109,39,2,18,24,2,1,1,4,5160
40160,105,1,18,57,2,2,3,6,15050
40130,132,4,25,49,2,1,1,4,2580
41192,35,3,10,20,2,1,2,2,9600
40268,77,1,31,29,2,1,4,4,28000
40437,54,2,19,29,2,2,2,4,7880
60009,359,1,2,51,1,2,3,4,21930
40476,96,3,11,23,2,2,3,4,12685
50001,223,2,18,35,2,2,3,4,16000
40212,64,1,16,46,2,1,3,1,12900
40437,7,2,9,32,2,2,3,2,15000
60012,178,1,10,25,2,1,2,6,10750
41227,16,2,28,49,1,2,2,3,10245
40222,21,1,17,39,2,1,2,3,7740
40357,20,1,17,62,2,1,2,4,7740
60024,90,1,30,68,2,1,2,4,8600
40108,37,1,4,30,2,2,2,4,10000
40185,17,2,13,48,2,1,1,3,4300
40039,97,1,5,57,2,2,2,4,7310
42294,88,1,30,54,2,1,1,3,3000
50015,306,1,31,34,2,2,4,3,24000
50021,198,1,19,68,2,1,1,3,2580
40375,115,1,32,44,2,2,2,4,10750
40012,84,1,20,73,2,1,1,4,1720
40078,64,3,32,23,2,1,2,4,6450
40009,108,2,20,34,2,1,1,3,5160
41055,44,1,10,23,2,2,2,2,7740
40204,35,2,22,30,2,2,2,4,12000
60018,156,1,13,44,2,1,1,2,1250
40272,84,1,4,58,2,2,4,4,19000
60002,408,2,24,40,2,1,2,3,9030
41192,18,1,28,37,1,2,3,7,22575
60036,328,1,27,53,2,1,1,7,2580
40145,99,1,11,64,2,1,2,2,10320
60023,94,1,4,56,2,1,1,1,6020
60015,110,1,1,38,2,1,2,1,11180
40051,22,1,25,43,2,1,2,3,10750
41048,48,2,10,45,2,1,1,4,3440
50057,263,2,17,43,2,1,1,3,5160
50061,94,3,25,37,2,1,1,4,4300
60003,200,2,24,54,2,1,2,1,7740
41277,14,1,28,27,1,2,2,2,9954
41177,16,1,2,49,1,2,1,4,8170
41189,102,2,2,59,1,2,2,2,14190
50039,74,2,3,23,2,2,2,4,8000
40248,71,1,18,27,2,2,4,1,21070
40049,96,1,32,39,2,1,2,4,6450
50014,39,1,15,25,2,1,2,3,7500
40119,38,3,13,23,2,1,1,4,4300
60028,243,1,7,64,2,1,1,6,3333
40338,20,4,4,25,2,2,3,4,18000
40012,76,3,6,23,2,1,2,4,8600
40444,5,1,11,70,2,1,1,2,5160
40172,99,1,23,24,2,2,4,4,30000
40364,43,2,16,25,2,2,1,4,5160
40199,6,2,15,39,2,1,1,3,2000
50004,17,2,31,24,2,2,2,2,8600
60009,88,1,18,46,2,1,3,6,12900
60007,268,2,2,42,1,2,2,4,16000
40035,73,1,27,22,2,2,2,4,9460
42213,31,1,30,40,2,1,1,4,3010
60003,160,1,31,30,2,1,2,1,10750
40074,30,3,11,23,2,1,1,3,5000
60011,159,3,26,18,2,1,1,6,2580
50057,109,2,32,34,2,1,1,4,5590
40307,2,2,13,55,2,2,3,4,14000
50125,26,3,26,35,2,2,2,6,6880
60007,156,2,1,37,2,2,2,2,7740
50028,222,3,29,29,2,1,1,1,5590
41275,141,1,7,38,2,2,1,2,5590
50023,233,1,17,65,2,1,1,4,2150
50005,273,3,29,18,2,1,1,4,1075
50020,284,1,18,51,2,1,4,4,25800
60008,132,1,21,51,2,1,1,4,6020
41362,108,1,15,59,2,2,3,4,16000
60015,140,1,21,46,2,2,2,4,10750
40345,49,2,8,32,2,2,2,2,7310
40171,103,3,12,44,2,1,2,4,6450
40116,55,1,4,52,2,1,2,1,8600
40265,93,1,13,53,2,2,3,4,16000
40264,14,2,7,47,2,2,1,4,6100
40134,16,2,29,44,2,1,1,4,5160
22307,269,2,21,26,2,2,1,4,6020
40271,47,4,5,45,2,2,2,2,9200
60033,137,1,27,59,2,1,2,4,8600
41336,127,1,8,40,1,2,2,2,10750
40484,45,2,21,45,2,1,1,3,3000
41319,78,1,28,59,1,1,1,4,6450
40323,75,1,31,69,2,2,5,4,35000
41159,59,1,2,38,1,2,3,4,19350
50056,211,2,16,19,2,1,2,6,6450
41158,32,1,5,52,2,2,2,4,6880
50074,44,1,30,31,2,1,1,4,4800
60040,112,1,20,26,2,1,1,4,2000
40001,26,2,30,38,2,1,1,4,5160
40104,132,1,20,30,2,2,4,5,25000
41079,38,1,15,66,2,1,1,4,1935
40400,74,1,1,55,2,2,5,4,44000
40358,23,12,9,30,2,1,2,4,7740
40240,70,5,18,24,2,1,3,4,15050
50017,236,2,2,36,1,2,2,2,10750
60023,299,1,4,43,2,1,1,6,1333
50095,65,2,6,38,2,2,1,4,4600
40124,7,4,19,21,2,1,2,3,7740
41021,96,1,4,35,2,2,1,3,900
41045,10,2,10,39,2,1,2,3,6450
40274,104,1,25,54,2,2,3,4,15980
60022,74,5,21,23,2,1,1,6,1720
50041,114,2,22,45,2,1,1,4,3440
40364,58,1,12,65,2,1,1,4,5160
40226,112,4,22,18,2,1,2,4,7310
41169,102,2,4,21,2,2,2,3,7310
4282,80,2,9,65,2,1,2,4,6450
40372,217,2,17,60,2,1,2,3,6450
50002,107,1,27,50,2,2,2,1,8600
40251,139,2,18,37,2,1,1,6,5590
50036,136,1,18,31,2,2,1,4,6000
50023,137,1,7,58,2,2,2,4,10000
42255,83,1,30,67,2,1,1,4,2000
40202,86,1,13,36,2,1,2,4,10500
40311,70,1,3,23,2,1,3,4,15000
40296,39,4,4,20,2,1,1,3,1290
41228,22,3,28,21,1,2,1,2,6794
50048,3,1,4,38,2,1,1,3,3225
40141,81,1,27,54,2,2,3,5,17200
40095,5,4,26,25,2,2,2,3,10750
50026,24,1,26,57,1,2,4,4,30100
41172,86,1,4,47,2,1,2,4,7740
41139,165,3,8,20,1,1,2,3,12040
40038,101,1,17,74,2,1,1,3,1720
40050,38,4,7,36,2,1,1,4,5000
40118,4,3,12,34,2,1,3,4,15000
40377,51,1,32,29,2,2,3,2,12900
50039,85,1,14,47,2,1,1,4,4300
50016,187,1,24,61,2,1,4,6,25800
50011,60,2,18,47,2,1,2,4,10320
40203,32,1,11,43,2,2,2,3,7740
40001,114,2,11,53,2,2,2,4,8600
50013,179,1,13,56,2,2,2,2,7740
40331,107,1,4,37,2,1,2,3,8000
40046,187,4,9,18,2,1,1,2,500
41418,28,3,7,26,2,1,1,4,1300
40058,56,1,32,39,2,2,2,4,8000
40309,32,1,26,57,2,2,2,2,10750
40092,94,1,25,65,2,2,3,4,14000
41187,60,1,5,66,2,1,2,2,7525
60039,149,1,20,44,2,1,1,6,5160
40352,37,2,23,53,2,1,1,3,3000
40363,46,2,12,24,2,2,2,4,6450
60007,249,6,2,24,1,1,1,1,8600
41351,146,1,4,31,2,2,1,3,6000
40157,142,1,5,31,2,2,2,2,12040
40030,78,1,13,48,2,2,3,4,14000
60020,94,1,22,28,2,1,2,1,10750
41191,90,2,28,28,1,2,1,2,6751
41011,13,3,5,23,2,2,2,2,10750
40383,9,1,8,50,2,2,2,2,10750
41244,109,4,2,22,1,2,1,4,8600
40308,23,1,16,50,2,1,2,3,10750
40281,14,3,19,19,2,2,2,3,12040
41188,76,1,5,49,2,1,3,2,12900
50038,61,1,11,26,2,2,2,4,12000
40353,8,3,23,47,2,2,2,4,8000
4203,13,6,9,24,2,2,1,3,5400
41060,25,3,30,33,2,2,2,4,12000
50028,236,1,11,61,2,2,1,3,5800
60016,252,4,18,25,2,2,2,3,6450
60016,325,3,22,40,2,1,2,4,10750
60012,98,1,30,26,2,1,1,6,4515
60017,51,2,4,37,2,2,1,3,1500
60003,159,5,24,21,2,1,1,3,2150
41212,67,3,5,20,2,2,2,2,8240
40407,23,1,1,21,2,2,2,4,6880
40147,29,2,1,44,2,1,2,4,7310
40136,12,1,28,50,2,1,2,1,7000
40503,112,3,19,21,2,2,2,2,6880
40030,4,1,8,29,2,2,3,4,18500
40380,40,1,8,43,2,2,1,2,5805
50031,188,6,1,19,2,1,2,4,6450
41240,30,1,5,54,2,2,2,3,10750
60031,146,1,27,44,2,2,1,6,5590
50048,87,2,7,63,2,2,4,4,21500
40163,63,2,26,37,2,2,2,4,9200
50005,55,1,22,54,2,2,1,4,5000
40388,66,5,10,14,2,1,1,3,3000
40287,14,1,18,47,2,1,2,1,8600
50055,75,2,25,49,2,2,1,4,5590
40389,97,1,31,53,2,1,3,4,17200
60007,163,1,22,38,2,2,2,4,10000
50003,228,1,16,34,2,1,2,3,11610
22331,288,3,24,37,2,1,1,3,2580
40095,66,2,4,40,2,2,2,4,8000
40201,158,1,21,35,2,2,2,3,8000
50004,189,2,31,54,2,1,1,2,300
40473,104,2,11,56,2,1,1,1,5590
40136,86,1,27,69,2,1,2,4,6450
50072,87,4,10,32,2,1,1,2,3870
50034,222,3,19,23,2,1,1,3,4300
60011,80,2,1,44,2,2,1,4,4000
40005,79,1,11,63,2,1,2,2,8600
42092,37,1,30,69,2,2,2,4,6450
50091,27,2,30,48,2,2,2,4,11400
41342,53,2,4,26,2,2,3,1,12900
40035,70,1,20,44,2,1,2,3,8600
40164,8,2,28,52,2,2,4,4,24000
40294,28,1,29,52,2,1,4,3,19350
60006,106,1,21,27,2,1,1,6,5160
60022,830,1,24,39,2,2,3,2,12470
60012,98,1,5,42,2,2,2,2,6850
40288,97,4,19,36,2,1,3,4,18000
50030,32,1,17,39,2,1,2,4,7740
40379,39,1,29,46,2,2,1,4,5160
50058,341,1,26,40,2,2,3,4,12900
41047,62,2,15,25,2,2,4,2,25000
40339,102,2,6,40,2,2,2,4,9000
41221,4,1,4,45,2,2,4,4,28000
60004,106,2,2,24,1,2,2,2,9890
40358,23,6,9,23,2,1,2,1,7740
60021,10,1,25,47,2,1,1,6,2580
40181,63,3,29,24,2,1,2,4,6450
50069,19,3,16,31,2,2,1,2,3569
60010,84,2,1,75,2,1,2,6,8600
40406,58,2,17,32,2,2,2,4,8000
50022,339,1,29,36,2,1,1,1,5160
40559,67,1,21,48,2,2,1,4,6000
42173,97,3,30,29,2,2,1,4,6200
40272,38,2,16,52,2,1,2,4,10000
50175,135,1,8,26,2,1,1,4,5160
60029,72,1,24,64,2,1,1,6,583
41149,6,1,4,47,2,2,4,4,28000
40191,30,1,32,49,2,1,3,1,15050
40284,31,2,14,35,2,1,1,3,4600
40339,40,1,2,28,1,2,2,4,12900
50008,58,1,13,62,2,1,1,6,833
50082,265,1,5,62,2,1,2,3,8000
50024,146,1,31,45,2,1,1,6,3225
40504,17,3,14,30,2,1,2,4,6450
50020,280,2,3,63,2,1,1,4,2150
40251,37,2,3,27,2,2,1,4,4300
41387,4,3,2,25,1,2,2,2,10750
40286,44,1,2,34,1,2,2,2,15050
50022,187,1,31,29,2,2,2,4,10400
40058,67,1,2,46,1,2,4,4,43000
50031,188,1,1,40,2,1,1,3,4300
60021,99,1,15,55,2,1,1,6,5160
40448,35,1,21,59,2,1,1,4,5375
60017,265,1,27,42,2,1,3,4,15050
40094,70,1,25,51,2,2,2,2,8170
50070,329,1,16,59,2,1,1,4,2580
40255,77,4,4,18,2,1,2,4,6450
50019,58,3,21,33,2,2,1,3,6000
40350,44,1,7,75,2,1,1,6,1166
60013,379,1,13,37,2,2,2,4,9200
41007,15,1,10,41,2,2,4,4,20000
40274,195,1,21,25,2,1,2,4,6450
50045,24,1,5,35,2,2,3,4,14910
41277,59,1,7,35,2,2,1,4,3600
40570,70,2,14,41,2,2,2,2,8600
60009,37,2,20,27,2,1,1,4,3800
50018,112,1,3,41,2,2,3,4,15000
40126,67,1,5,48,2,2,2,4,9460
40334,127,2,2,27,1,2,2,2,11180
40364,91,1,27,68,2,2,4,4,20000
50095,118,1,23,40,2,1,2,4,8600
41164,149,3,7,23,2,2,2,3,6600
40150,70,2,20,44,2,2,3,4,14000
50033,137,3,18,22,2,2,4,3,20000
41378,109,7,7,16,2,1,2,1,6450
40264,252,1,27,38,2,2,2,2,9460
50025,162,1,7,39,2,1,1,2,2580
41322,44,4,4,33,2,2,2,4,9000
60015,145,1,14,59,2,1,1,6,4300
60017,222,2,15,40,2,2,3,4,14000
41007,84,1,28,60,1,2,1,2,9030
60033,205,3,11,18,2,1,2,2,6450
40292,91,2,27,45,2,1,2,4,9030
40575,40,6,14,21,2,2,2,3,10750
22330,224,3,27,54,2,1,2,4,6880
40248,93,2,14,36,2,1,1,4,2150
40160,156,1,9,31,2,2,4,4,20000
50099,25,1,30,82,2,1,1,4,150
42035,4,1,30,59,2,1,1,4,2580
40122,35,1,3,38,2,2,4,5,26000
60005,501,1,22,32,2,1,3,4,17200
40296,30,1,31,62,2,1,1,4,946
40278,68,1,26,34,2,2,5,4,32000
50061,75,4,16,34,2,2,2,1,6450
40213,32,3,5,27,2,1,2,4,7740
40480,67,1,21,34,2,2,1,3,6000
50001,15,4,24,29,2,2,2,4,9000
41002,115,1,2,33,1,2,3,4,25800
41168,44,1,28,35,1,2,1,4,9030
40281,43,2,22,37,2,1,3,1,12900
50072,46,1,10,74,2,2,1,6,3333
50030,68,3,19,28,2,2,1,3,5160
951,33,1,25,56,2,1,1,1,3870
60023,191,2,18,79,2,1,1,3,430
40319,11,2,32,53,2,2,2,4,10000
40361,95,3,20,30,2,1,1,2,4300
60001,29,1,25,55,2,2,3,3,12900
50032,264,1,10,44,2,2,2,4,11000
50106,235,2,26,30,2,2,1,2,4300
40170,54,1,18,24,2,1,1,4,5800
40365,35,1,15,57,2,2,1,2,6020
40246,172,2,20,49,2,2,2,4,9030
41296,102,1,30,55,2,1,2,4,6450
60007,14,4,26,14,2,1,1,6,3870
40278,23,2,3,26,2,2,2,4,9000
60002,61,1,8,43,2,1,2,6,8000
40140,26,3,19,28,2,2,3,4,14000
60009,8,1,12,53,2,2,4,4,20000
40326,78,3,6,19,2,1,2,4,7310
40131,108,1,29,40,2,2,3,3,16000
50004,163,2,3,31,2,1,2,3,6450
40355,8,3,23,16,2,1,1,4,1290
42228,104,1,30,59,2,1,1,4,5160
40028,33,2,3,35,2,2,1,3,3200
41044,55,1,28,39,1,2,1,2,6816
60031,85,2,11,40,2,1,1,6,5375
50009,23,1,1,31,2,2,2,2,7740
50013,57,1,31,30,2,2,3,4,12900
41245,10,1,15,57,2,1,1,4,4300
50038,154,2,18,24,2,2,4,4,19340
50008,266,1,27,84,2,1,2,4,7740
50079,113,1,7,53,2,1,1,4,3000
40310,90,3,24,26,2,1,1,3,1600
41223,68,1,2,45,1,2,2,2,12040
40249,87,1,18,48,2,2,2,4,12000
40274,51,1,2,47,1,2,2,2,10750
40315,109,3,9,58,2,1,1,4,4300
40154,102,5,26,24,2,2,3,4,14000
40198,61,2,4,29,2,2,2,4,8000
40275,104,2,14,26,2,1,1,3,3500
40299,4,1,15,55,2,1,1,3,3225
40282,76,4,32,16,2,1,1,1,5160
40323,46,1,12,56,2,2,4,4,20000
40230,115,3,28,23,2,2,2,4,8600
50139,284,2,23,39,2,1,2,4,6450
40405,13,1,22,31,2,1,1,4,4000
50003,194,3,3,31,2,2,3,4,18000
40457,118,2,14,57,2,2,1,3,5600
50005,24,1,6,60,2,1,2,1,10750
50029,151,1,13,35,2,2,2,4,10000
60016,142,1,8,74,2,1,1,6,2916
40068,83,3,21,35,2,1,1,6,5000
50020,196,1,20,59,2,1,1,4,3870
40115,120,3,6,23,2,1,2,4,8170
40196,56,4,11,23,2,2,2,4,12040
50030,68,3,15,38,2,1,2,2,7740
50040,51,1,20,63,2,1,1,4,5375
50076,20,3,26,17,1,1,1,4,6880
60004,99,3,5,50,2,1,2,4,10750
40226,7,3,13,30,2,1,1,4,3354
50019,83,1,29,48,2,1,1,4,5160
41408,21,1,8,52,1,2,4,2,40000
40148,41,2,11,26,2,2,2,2,7310
60025,85,1,7,38,2,2,2,2,6450
60034,41,1,32,40,2,2,2,5,7740
60011,51,3,1,41,2,2,2,2,6450
41089,50,2,4,47,2,1,1,4,4300
50043,134,1,14,50,2,2,2,2,7310
2012,488,1,17,47,2,1,1,4,3096
50066,96,3,2,19,1,2,1,3,8600
50030,62,1,12,57,2,1,2,4,6450
40160,1,1,28,45,2,2,4,4,21500
60023,154,1,16,48,2,1,2,1,6450
60011,196,1,10,60,2,1,1,3,3000
60005,229,1,4,27,2,1,1,1,2500
60013,117,6,21,28,2,1,2,2,6450
40391,55,2,8,29,2,2,3,3,18000
60012,67,2,31,27,2,1,2,6,8600
40200,151,2,29,31,2,1,1,1,3870
40036,15,4,31,31,2,1,2,4,6450
40062,68,2,10,26,2,2,2,3,7310
40348,1,1,25,59,2,2,2,3,6450
40079,23,3,8,23,2,2,1,4,6000
40108,11,2,28,23,2,1,1,4,3010
40305,76,1,27,25,2,1,2,2,6450
60018,65,2,15,25,2,2,2,2,7095
40212,7,5,13,26,2,1,1,4,5375
40098,127,1,20,42,2,2,2,4,8000
40071,98,1,2,66,1,2,2,4,17200
40375,45,3,5,21,2,2,2,2,12040
40037,126,1,28,44,2,1,2,4,9000
40238,42,4,26,22,2,2,2,4,7740
40208,50,1,19,53,2,2,3,4,12900
41292,92,3,2,37,1,1,1,4,6450
40363,41,1,2,38,1,1,2,1,15050
50098,179,1,30,37,2,2,3,3,12900
40201,27,1,20,41,2,1,1,4,2580
40200,40,2,14,22,2,1,1,4,4300
40003,11,2,10,24,2,2,2,3,6880
60015,98,1,1,47,2,1,4,1,21500
50040,4,1,4,64,2,1,1,6,1667
50014,179,4,11,21,2,1,1,4,1720
50121,108,3,23,36,2,2,2,4,10000
50014,323,3,31,18,2,1,1,4,3440
41158,202,1,15,66,2,1,1,1,5160
40306,96,2,5,48,2,2,2,3,8600
40340,55,4,14,18,2,1,1,4,1720
40329,63,2,7,42,2,2,2,4,6450
50056,58,2,22,50,2,2,1,3,6020
60020,206,3,11,44,2,1,2,3,10320
60001,2,2,18,46,2,2,1,2,2500
50111,38,2,5,39,2,1,4,1,21500
41030,42,3,4,29,2,2,4,1,24000
41362,36,2,8,37,1,2,1,2,5160
50065,110,2,32,42,2,2,2,4,9000
50001,44,1,15,51,2,2,2,4,11000
50044,33,1,3,52,2,1,3,4,15050
40229,64,2,24,48,2,1,2,4,7740
40299,47,1,21,73,2,1,1,4,2150
50022,221,2,21,58,2,1,1,3,860
50063,4,1,17,52,2,1,1,1,6000
40312,23,1,23,41,2,1,3,1,12900
50056,169,2,32,52,2,1,1,4,4300
41039,89,1,8,43,1,2,1,4,9030
40244,80,1,12,47,2,1,2,3,10750
60019,110,4,20,15,2,1,1,4,1720
41171,71,4,10,31,2,2,2,2,6450
60016,131,1,31,48,2,1,2,6,10750
41336,82,5,8,25,1,2,1,2,7310
41103,22,2,4,44,2,2,2,4,8000
40233,66,1,20,40,2,1,2,3,11000
41339,105,2,4,34,2,1,1,2,2150
40452,38,3,11,46,2,1,1,3,6020
41380,192,2,2,34,1,2,2,2,12900
40279,37,1,28,82,2,1,1,4,2795
50032,130,1,22,38,2,1,1,4,4300
60034,18,2,30,45,2,1,1,4,1720
60003,149,3,29,24,2,1,2,3,8600
60026,222,1,27,37,2,1,2,4,7740
41233,52,2,2,42,1,1,1,3,2150
41239,61,1,15,66,2,1,1,3,3000
50005,91,1,24,52,2,2,3,3,15050
50011,38,3,20,36,2,1,2,4,7740
41162,137,1,28,37,1,1,1,4,8600
40156,111,3,5,24,2,2,3,4,14000
40046,67,2,15,53,2,1,2,3,6450
40218,50,8,5,41,2,2,2,2,6880
50032,20,1,26,58,2,2,2,3,6880
50037,134,2,3,36,2,2,4,4,28000
60013,89,2,16,21,2,2,3,4,12900
50110,21,2,23,33,2,2,1,4,4000
22301,207,4,10,21,2,2,1,2,6020
60018,198,1,21,33,2,1,2,2,7740
60012,13,1,32,30,2,1,2,6,8170
50078,277,1,12,63,2,1,1,6,1666
41058,87,2,15,47,2,1,1,4,3880
60033,1,1,13,58,2,1,1,1,6020
50166,90,1,28,56,1,2,2,3,12200
50039,79,1,14,28,2,2,2,3,7740
40325,11,3,24,38,2,1,1,4,1720
41184,83,1,2,37,1,2,2,2,10750
50043,149,1,7,41,2,1,1,4,3870
41100,43,1,8,46,1,2,2,4,12000
41253,60,3,28,32,1,2,2,4,10320
40128,24,6,4,46,2,2,2,4,8000
50057,185,2,17,45,2,1,1,2,4300
40329,73,2,21,53,2,2,3,4,18000
60008,122,1,1,35,2,1,2,1,10750
40236,98,2,12,19,2,1,2,3,9000
40314,58,1,8,28,2,2,2,2,12000
40030,133,6,4,64,2,1,2,4,10750
41070,38,1,30,37,2,1,1,1,6000
40238,92,1,7,36,2,2,2,4,10400
40577,136,4,14,22,2,2,2,2,10750
50104,217,4,26,59,1,1,1,6,6450
40405,35,1,2,39,1,1,2,1,12900
60013,112,1,11,36,2,1,2,1,10750
40080,74,2,4,47,2,2,2,4,8200
40065,10,2,28,39,2,1,2,3,10000
41108,73,1,7,45,2,1,1,4,4000
60034,208,3,30,24,2,1,1,6,5375
40341,100,4,10,38,2,1,2,4,6450
60009,268,1,23,24,2,1,1,6,3870
41360,58,3,7,45,2,1,1,3,1720
50104,11,1,7,57,2,1,2,6,6450
60004,63,1,25,25,2,2,3,6,12900
60006,13,1,3,52,2,1,1,2,6000
40336,67,3,1,29,2,1,2,3,10750
41196,44,3,28,34,1,2,1,2,8557
41146,40,1,7,41,2,1,2,4,7740
60029,59,3,7,19,2,1,2,3,7224
40296,58,5,16,43,2,2,2,4,7740
40044,34,1,31,49,2,2,1,4,6000
40128,50,1,32,53,2,2,1,4,6000
40334,107,2,4,28,2,1,2,4,9030
60011,26,1,26,27,2,1,1,6,3870
41309,69,2,4,41,2,1,1,3,2150
60009,55,1,1,43,2,1,2,6,7310
40141,59,3,10,16,2,1,1,4,1720
40065,82,2,8,24,2,2,2,4,10000
50007,36,2,7,33,2,2,1,3,4000
60004,187,1,23,54,2,1,1,2,4300
40422,4,2,14,25,2,1,1,4,4300
60023,221,2,1,49,2,2,1,4,2400
40145,146,1,6,27,2,2,2,3,12000
41059,51,2,5,32,2,2,1,4,4326
60025,141,3,20,36,2,1,1,3,2000
40024,51,1,18,49,2,2,2,4,8200
50031,61,2,23,22,2,1,1,4,1720
40305,49,1,11,26,2,2,2,3,8600
50054,59,2,17,53,2,1,1,4,3440
50010,47,1,26,49,2,1,2,6,7740
40525,34,2,21,65,2,2,1,3,3440
60003,120,1,14,53,2,1,3,6,14000
40352,7,4,25,29,2,2,3,4,14000
60005,8,2,1,50,2,2,2,3,8600
50051,31,3,25,25,2,1,2,4,7740
40394,104,2,19,26,2,2,3,4,14000
50025,161,2,32,26,2,1,1,4,6000
40401,122,1,25,48,2,2,4,4,20000
40091,26,2,19,36,2,2,2,4,11180
40300,69,1,31,33,2,2,2,4,7000
50038,219,1,13,76,2,1,2,6,8333
40061,113,2,3,54,2,2,2,4,9000
50043,30,2,3,53,2,2,2,4,11800
41271,16,2,28,35,1,1,1,4,9030
40243,100,2,31,47,2,2,2,2,10000
60016,36,1,16,63,2,1,2,6,7740
60001,34,1,30,37,2,1,1,6,200
40004,116,4,15,50,2,1,1,4,6020
40040,329,2,19,41,2,1,2,3,8600
50004,67,1,16,67,2,1,2,2,8600
40048,115,1,5,45,2,2,2,4,12000
50015,158,1,7,41,2,1,1,6,5160
60004,31,2,20,35,2,1,1,3,700
50002,165,1,1,59,2,2,2,4,7740
40107,76,4,23,26,2,2,1,4,5000
40038,75,2,16,45,2,1,1,4,5590
41088,60,2,4,38,2,2,2,4,10000
40427,82,5,21,19,2,1,1,3,1720
41082,139,2,15,51,2,2,4,4,28000
50077,83,5,30,30,2,2,1,4,5000
50022,117,4,19,36,2,2,3,4,15050
50016,511,1,29,60,2,2,2,4,10000
41167,115,7,28,23,1,1,1,4,8600
40194,28,3,25,23,2,1,2,1,6450
40230,17,1,5,25,2,2,2,2,9460
50010,79,2,18,40,2,1,1,3,4300
41255,147,1,30,50,2,2,4,5,23650
40117,16,1,12,55,2,1,3,1,12900
40284,51,1,8,47,2,1,2,2,9460
40127,188,3,11,26,2,2,3,2,14000
50031,91,1,25,31,2,2,2,3,7310
40383,21,1,19,65,2,1,2,3,8600
40039,90,3,22,22,2,2,1,3,6000
50130,51,2,28,32,1,1,1,2,5375
40224,39,3,32,24,2,2,2,2,7310
40290,45,1,17,45,2,1,2,1,9460
60023,98,1,10,41,2,2,3,4,18000
60037,78,1,27,49,2,1,1,6,5160
40239,134,1,29,38,2,1,2,4,7600
41121,247,1,10,30,2,1,1,4,4400
40074,52,1,32,50,2,2,3,1,14000
50073,38,1,23,52,2,2,2,2,7600
41322,23,2,8,33,1,2,2,4,14000
40352,85,4,24,31,2,1,1,4,2580
40400,111,1,10,42,2,1,2,2,8600
40240,27,4,1,33,2,1,1,4,3225
50057,90,1,12,33,2,1,2,4,9000
50039,93,1,10,34,2,1,2,1,8600
50034,154,1,30,35,2,1,5,4,34400
60001,85,4,31,20,2,1,1,2,5160
50037,325,1,18,36,2,1,2,4,7740
40021,20,1,13,52,2,2,5,1,50000
40352,23,2,5,18,2,1,2,4,6450
40035,9,2,18,62,2,1,2,4,6450
41326,43,2,15,22,2,2,2,2,6450
60001,54,1,28,59,2,1,1,3,1720
40545,90,4,11,18,2,1,1,2,1548
40368,87,1,22,65,2,1,1,4,3440
41136,55,1,5,56,2,2,2,4,10000
50032,195,1,15,48,2,1,1,2,5934
50034,292,3,27,22,2,1,1,3,3225
50108,47,1,26,41,2,2,2,3,10750
50010,5,1,29,54,2,2,2,4,8600
40088,23,1,32,46,2,1,2,4,6450
40062,7,2,8,49,2,2,1,2,5160
40177,46,1,20,35,2,2,2,4,6450
40034,26,1,24,45,2,2,4,2,24000
50095,67,1,4,37,2,1,1,1,6000
60029,93,2,12,80,2,1,1,2,600
41288,223,3,7,22,2,1,1,3,5000
