id,edad,estatura
1669,3,98.28
1670,5,101.04
1671,5,111.35
1672,6,116.47
1673,2,81.49
1674,3,92.44
1675,5,107.06
1676,6,113.06
1677,6,109.71
1678,6,107.52
1679,2,89.96
1680,3,99.45
1681,2,88.87
1682,2,90.44
1683,6,112.35
1684,5,105.35
1685,2,93.01
1686,4,96.49
1687,4,101.01
1688,3,92.44
1689,4,94.95
1690,3,102.52
1691,2,85.92
1692,5,106.69
1693,4,96.24
1694,4,107.44
1695,4,103.98
1696,2,84.26
1697,4,107.05
1698,2,86.66
1699,4,94.58
1700,3,100.62
1701,4,102.84
1702,6,110.33
1703,2,85.25
1704,4,98.94
1705,2,82.24
1706,6,120.16
1707,3,103.91
1708,3,93.61
1709,6,108.46
1710,6,124.96
1711,3,98.45
1712,3,92.95
1713,6,122.4
1714,3,99.55
1715,4,94.13
1716,5,102.01
1717,3,92.6
1718,2,80.97
1719,6,113.54
1720,3,90.04
1721,2,93.07
1722,6,111.67
1723,3,101.17
1724,4,109.21
1725,5,104.1
1726,3,99.4
1727,6,121.11
1728,4,96.59
1729,2,81.92
1730,6,114.22
1731,2,86.36
1732,4,100.88
1733,5,116.17
1734,3,89.9
1735,5,111.16
1736,2,94.58
1737,3,89.37
1738,4,101.26
1739,2,90.68
1740,5,104.26
1741,3,103.47
1742,4,103.44
1743,2,94.23
1744,2,91.32
1745,3,102.14
1746,4,94.7
1747,2,80.36
1748,3,102.36
1749,5,117.56
1750,3,98.99
1751,2,91.27
1752,2,84.43
1753,4,99.54
1754,6,108.06
1755,3,98.54
1756,3,93.92
1757,5,114.14
1758,5,113.6
1759,6,123.02
1760,4,95.01
1761,2,82.06
1762,2,90.96
1763,2,90.64
1764,3,94.38
1765,4,100.61
1766,6,108.32
1767,2,82.43
1768,6,110.65
1769,6,111.14
1770,6,110.31
1771,3,103.42
1772,3,103.9
1773,3,101.17
1774,4,96.86
1775,5,116.9
1776,3,92.93
1777,6,113.45
1778,2,91.79
1779,3,101.55
1780,6,120.84
1781,2,92.34
1782,6,108.03
1783,3,98.83
1784,4,99.09
1785,5,105.38
1786,4,101.92
1787,2,93.95
1788,6,120
1789,4,108.66
1790,2,93.93
1791,2,80.86
1792,3,101.88
1793,3,90.88
1794,3,89.57
1795,5,116.5
1796,3,99.42
1797,3,90.07
1798,5,101.2
1799,3,90.01
1800,6,119.17
1801,5,116.77
1802,2,87.68
1803,4,104.06
1804,3,88.72
1805,3,103.57
1806,3,91.65
1807,6,116.51
1808,3,95.44
1809,3,92.21
1810,4,98.64
1811,5,101.66
1812,5,105.82
1813,6,107.81
1814,5,112.82
1815,3,92.96
1816,3,90.87
1817,5,111.21
1818,2,86
1819,3,95.96
1820,2,87.04
1821,3,88.78
1822,2,81.39
1823,5,116.54
1824,6,108.95
1825,3,98.47
1826,6,121.99
1827,2,93.02
1828,2,82.61
1829,3,90.72
1830,2,81.27
1831,3,103.69
1832,6,111.17
1833,3,98.36
1834,3,100.57
1835,5,104.82
1836,6,113.75
1837,3,98.14
1838,4,100.38
1839,3,97.11
1840,5,104.51
1841,2,89.18
1842,5,116.7
1843,4,99.62
1844,5,106.51
1845,5,100.07
1846,5,115.65
1847,5,107.04
1848,3,89.2
1849,4,94.68
1850,2,87.21
1851,6,115.98
1852,3,100.61
1853,6,113.51
1854,6,121.06
1855,2,90.45
1856,6,116.04
1857,4,103.42
1858,5,108.02
1859,6,109.05
1860,6,121.25
1861,4,94.98
1862,6,112.54
1863,3,89.81
1864,4,94.35
1865,5,114.04
1866,5,111.85
1867,4,96.38
1868,5,110.14
1869,2,88.07
1870,6,122.97
1871,5,114.48
1872,3,98.36
1873,6,119.8
1874,4,105.84
1875,2,93.64
1876,3,95.89
1877,4,105.86
1878,5,116.65
1879,6,110.27
1880,6,116.66
1881,4,108.18
1882,3,100.39
1883,5,105.4
1884,4,109.02
1885,3,96.36
1886,5,106.08
1887,3,99.24
1888,4,100.39
1889,5,116.01
1890,3,101.74
1891,3,101.32
1892,4,94.49
1893,3,94.21
1894,6,123.07
1895,4,105.75
1896,6,120.56
1897,5,102.36
1898,4,107.89
1899,2,88.84
1900,5,113.03
1901,2,91.57
1902,3,99.77
1903,5,104.31
1904,2,88.87
1905,6,120.23
1906,2,87.16
1907,4,102.65
1908,5,112.5
1909,3,88.83
1910,2,94.4
1911,6,120.89
1912,3,103.82
1913,3,103.33
1914,2,89.83
1915,6,117.38
1916,6,118.19
1917,6,113.55
1918,6,118.46
1919,3,100.49
1920,5,110.93
1921,4,107.84
1922,2,88.24
1923,4,95.61
1924,6,121.65
1925,2,85.56
1926,4,99.89
1927,2,91.02
1928,4,109.15
1929,3,98.42
1930,4,94.88
1931,3,94.78
1932,5,106.6
1933,3,97.4
1934,2,88.97
1935,3,99.9
1936,2,81.25
1937,3,90.47
1938,4,94.17
1939,4,104.05
1940,2,88.42
1941,6,118.96
1942,4,95.58
1943,5,102.55
1944,2,83.46
1945,3,100.95
1946,4,105.7
1947,3,100.65
1948,5,110.96
1949,5,100.72
1950,5,116.65
1951,4,109.62
1952,3,94.65
1953,5,107.31
1954,6,123.45
1955,2,82.46
1956,4,101.18
1957,2,93.16
1958,4,108.53
1959,5,102.72
1960,4,99.32
1961,6,108.65
1962,5,101.72
1963,3,103.58
1964,4,101.12
1965,3,100.49
1966,2,88.1
1967,5,101.36
1968,2,92.67
1969,4,98.56
1970,4,98.95
1971,4,98.06
1972,6,107.55
1973,3,100.85
1974,3,97.89
1975,5,100.78
1976,2,82.89
1977,2,88.75
1978,6,117.53
1979,4,96.64
1980,4,99.52
1981,2,93.77
1982,3,94.98
1983,6,110.47
1984,3,97.84
1985,2,81.51
1986,6,112.54
1987,5,113.19
1988,5,107.84
1989,5,104.39
1990,4,98.42
1991,5,111.18
1992,3,89.27
1993,3,98.73
1994,6,112.38
1995,2,86.84
1996,6,116.15
1997,3,89.97
1998,3,89.37
1999,4,104.86
2000,4,105.36
2001,2,83.04
2002,4,96.35
2003,6,119.61
2004,4,104.13
2005,6,121.17
2006,2,91.29
2007,5,104.16
2008,3,98.35
2009,5,107.92
2010,3,93.32
2011,4,94.75
2012,6,110.31
2013,5,108.12
2014,3,98.82
2015,6,110.73
2016,3,101.86
2017,6,124.84
2018,5,104.48
2019,3,99.15
2020,3,91.73
2021,4,95.12
2022,2,87.01
2023,5,117.55
2024,3,93.87
2025,5,107.66
2026,4,107.29
2027,6,122.61
2028,6,120.08
2029,4,102.43
2030,5,109.54
2031,2,80.12
2032,3,101.18
2033,5,105.51
2034,2,93.81
2035,3,101
2036,3,96.06
2037,6,116.87
2038,4,106.54
2039,2,82.42
2040,5,112.47
2041,6,119.87
2042,4,102.03
2043,4,107.35
2044,6,107.06
2045,4,96.86
2046,6,117.65
2047,4,97.69
2048,2,83.31
2049,5,107.83
2050,4,108.1
2051,4,98.06
2052,3,91.24
2053,3,100.95
2054,2,94.54
2055,4,108.74
2056,5,104.4
2057,2,80.3
2058,4,100.15
2059,4,107.39
2060,2,85.28
2061,5,106.62
2062,3,103.83
2063,4,106.35
2064,4,108.21
2065,2,83.4
2066,4,105.92
2067,6,118.88
2068,4,97.41
2069,6,110.31
2070,4,107.13
2071,5,109.26
2072,2,86.54
2073,2,86.11
2074,5,108.01
2075,2,81.13
2076,3,101.54
2077,3,99.82
2078,6,115.79
2079,6,113.61
2080,4,94.11
2081,3,92.1
2082,5,108.3
2083,6,109.23
2084,6,116.41
2085,6,118.97
2086,5,107.02
2087,6,124.58
2088,5,111.03
2089,3,100.74
2090,6,122.05
2091,6,117.71
2092,5,103.57
2093,3,88.59
2094,2,89.08
2095,2,91.43
2096,5,102.29
2097,3,99.36
2098,5,113.03
2099,2,89.57
2100,3,98.37
2101,4,95.55
2102,3,100.68
2103,3,92.16
2104,6,120.9
2105,4,103.78
2106,2,85.32
2107,6,111.96
2108,6,113.62
2109,5,103.07
2110,6,108.13
2111,4,95.99
2112,2,87.72
2113,2,87.3
2114,6,117.41
2115,4,103.46
2116,5,108.64
2117,5,109.18
2118,3,100.49
2119,5,107.64
2120,6,110.81
2121,2,88.77
2122,3,101.83
2123,2,92.69
2124,3,96.85
2125,4,96.64
2126,4,107.67
2127,5,116.55
2128,6,110.93
2129,5,109.09
2130,4,105.85
2131,3,95.34
2132,6,107.77
2133,6,123.94
2134,6,112.34
2135,4,105.26
2136,2,80.89
2137,5,109.65
2138,4,106.1
2139,6,115.88
2140,2,90.5
2141,6,122.69
2142,3,92.76
2143,2,81.81
2144,4,109.22
2145,5,111.89
2146,3,93.27
2147,3,103.91
2148,2,93.86
2149,3,94.76
2150,2,84.08
2151,3,103.81
2152,4,108.9
2153,2,94.8
2154,5,112.47
2155,4,104.78
2156,2,83.14
2157,5,108.63
2158,2,84.91
2159,3,101.68
2160,6,114.55
2161,3,102.54
2162,4,107.02
2163,2,85.06
2164,5,100.04
2165,3,99.89
2166,3,97.52
2167,4,99.77
2168,6,109.91
2169,6,122.3
2170,4,102.44
2171,4,94.39
2172,2,82.5
2173,4,103
2174,2,94.13
2175,4,105.39
2176,3,101.32
2177,3,93.24
2178,2,89.49
2179,3,101.89
2180,6,107.68
2181,3,95.95
2182,4,97.77
2183,5,107.97
2184,5,103.39
2185,5,112.07
2186,5,114.19
2187,4,105.47
2188,5,114.21
2189,2,88.89
2190,4,107.98
2191,2,84.14
2192,4,105.67
2193,5,113.71
2194,3,90.37
2195,3,102.06
2196,2,81.48
2197,3,96
2198,4,104.43
2199,4,102.59
2200,3,95.08
2201,6,117.37
2202,5,116.36
2203,4,103.77
2204,3,92.86
2205,3,103.7
2206,2,86.29
2207,4,97.18
2208,2,92.44
2209,6,109.77
2210,4,104.78
2211,5,103.54
2212,2,91.75
2213,4,102.3
2214,4,101.93
2215,4,109.32
2216,3,103.32
2217,3,100.01
2218,3,99.33
2219,2,85.85
2220,6,114.69
2221,6,114.47
2222,3,94
2223,4,99.17
2224,5,102.02
2225,6,111.44
2226,2,92.89
2227,4,101.05
2228,3,97.6
2229,5,111.94
2230,3,94.74
2231,2,83.71
2232,2,94.61
2233,3,93.53
2234,6,123.47
2235,4,99.77
2236,2,93.34
2237,5,112.99
2238,2,80.53
2239,5,108.42
2240,4,102.47
2241,3,90.5
2242,5,106.05
2243,6,107.74
2244,6,120.31
2245,2,87.31
2246,4,101.91
2247,4,101.1
2248,4,94.8
2249,3,89.26
2250,5,103.46
2251,6,110.73
2252,2,86.11
2253,6,121.89
2254,5,113.02
2255,6,123.71
2256,6,113.8
2257,6,110.66
2258,6,118.41
2259,2,92.25
2260,4,104.97
2261,6,121.49
2262,2,82.06
2263,3,98.61
2264,5,102.78
2265,6,123.93
2266,4,108.14
2267,6,122.39
2268,4,106.05
2269,2,89.66
2270,6,121.9
2271,2,82.72
2272,3,92.14
2273,3,101.6
2274,2,80.12
2275,3,93.57
2276,2,86.26
2277,3,94.34
2278,3,99.18
2279,3,98.61
2280,2,94.25
2281,5,114.43
2282,5,109
2283,3,99.89
2284,4,97.95
2285,5,115.23
2286,5,117.94
2287,5,109.8
2288,5,106.29
2289,4,105.47
2290,2,81.09
2291,4,109.66
2292,6,116.12
2293,3,97.8
2294,3,100.31
2295,2,89.88
2296,5,108.59
2297,2,81.09
2298,3,88.5
2299,2,93.94
2300,3,91.03
2301,5,115.35
2302,3,94.29
2303,2,86.32
2304,4,100.78
2305,5,107.55
2306,3,93.16
2307,2,93.99
2308,2,87.53
2309,5,112.26
2310,2,84.82
2311,2,80.7
2312,4,101.05
2313,3,90.64
2314,2,93.43
2315,6,123.48
2316,6,124.21
2317,2,94.22
2318,4,97.47
2319,2,87.72
2320,4,106.42
2321,5,101.01
2322,6,124.85
2323,3,95.94
2324,4,101.52
2325,4,94.77
2326,6,112.67
2327,4,107.22
2328,2,81.26
2329,3,103.37
2330,3,101.52
2331,6,113.46
2332,3,94.48
2333,4,94.76
2334,2,83.11
2335,6,114.81
2336,5,107.57
2337,2,84.91
2338,4,107.41
2339,3,98.13
2340,3,91.07
2341,6,110.61
2342,4,100.41
2343,2,89.34
2344,4,99.33
2345,2,84.93
2346,2,93.48
2347,3,90.76
2348,2,86.14
2349,2,90.04
2350,5,100.81
2351,2,84.38
2352,6,111.2
2353,6,111
2354,5,101.87
2355,5,105.42
2356,6,110.38
2357,4,101.32
2358,4,101.5
2359,6,109.48
2360,2,88.37
2361,3,89.7
2362,5,105.27
2363,5,113.85
2364,4,109.81
2365,2,89.08
2366,5,103.36
2367,5,114.19
2368,4,96.59
2369,2,93.08
2370,5,103.31
2371,2,84.24
2372,6,111.08
2373,4,108.68
2374,3,103.35
2375,5,113.89
2376,3,98.1
2377,3,92.57
2378,4,101.13
2379,2,93.2
2380,2,82.14
2381,3,92.72
2382,3,103.05
2383,3,90.12
2384,4,96.35
2385,4,105.53
2386,5,108.62
2387,2,90.99
2388,5,113.24
2389,3,102.92
2390,6,116.51
2391,4,102.84
2392,3,91.42
2393,2,81.33
2394,6,116.05
2395,3,88.7
2396,4,94.24
2397,6,113.23
2398,4,94
2399,2,87.19
2400,2,82.22
2401,6,119.4
2402,4,99.92
2403,4,102.19
2404,5,117.46
2405,4,95.92
2406,5,110.16
2407,5,104.78
2408,4,102.2
2409,6,108.06
2410,5,116.6
2411,6,120.88
2412,5,106.91
2413,4,98.83
2414,4,102.41
2415,6,119.41
2416,5,112.62
2417,6,109.37
2418,2,84.92
2419,5,108.48
2420,2,92.73
2421,5,106.26
2422,3,89.51
2423,5,102.55
2424,5,105.49
2425,3,96.74
2426,4,96.44
2427,3,97.49
2428,5,104.69
2429,3,88.44
2430,4,106.94
2431,2,80.72
2432,5,115.84
2433,4,106.42
2434,5,100.31
2435,4,96.14
2436,2,88.53
2437,4,109.42
2438,5,106.3
2439,2,86.97
2440,4,98.86
2441,3,94.88
2442,5,105.95
2443,4,98.8
2444,2,87.38
2445,5,113.08
2446,6,107.3
2447,6,116.49
2448,6,120.73
2449,3,94.8
2450,5,104.87
2451,3,98.88
2452,4,109.85
2453,6,115.01
2454,6,120.38
2455,5,117.42
2456,2,89.04
2457,2,94.52
2458,5,106.27
2459,5,109.11
2460,5,116.77
2461,2,87.41
2462,6,111.82
2463,3,97.81
2464,6,112.44
2465,6,120.19
2466,4,109.27
2467,2,83.39
2468,3,95.06
2469,4,99.77
2470,4,109.72
2471,5,117.28
2472,5,116.01
2473,6,107.04
2474,4,108.68
2475,5,104.76
2476,5,102.32
2477,4,104.25
2478,4,107.38
2479,2,81.52
2480,3,103.26
2481,5,102.77
2482,6,112.1
2483,4,98.34
2484,4,106.81
2485,5,102.34
2486,5,111.64
2487,6,111.79
2488,3,90.5
2489,5,115.66
2490,2,92.79
2491,5,112.64
2492,3,101.02
2493,4,108.92
2494,5,104.09
2495,4,96.34
2496,4,109.63
2497,3,99.13
2498,2,92.41
2499,3,100.97
2500,4,95.8
2501,5,102.43
2502,5,101.91
2503,5,100.13
2504,4,104.88
2505,2,89.58
2506,4,104.29
2507,3,88.57
2508,3,90.4
2509,6,107.12
2510,4,104.37
2511,5,117.07
2512,3,90.23
2513,5,100.25
2514,5,117.42
2515,3,92.63
2516,6,124.96
2517,4,101
2518,3,98.56
2519,6,121.34
2520,4,96.85
2521,5,108.41
2522,3,100.85
2523,6,109.46
2524,6,124.26
2525,4,97.54
2526,4,103.17
2527,3,94.1
2528,4,97.33
2529,4,99.11
2530,2,80.03
2531,6,107.73
2532,2,82.27
2533,4,97.03
2534,5,111.43
2535,4,97.86
2536,3,97.79
2537,5,108.84
2538,6,109.21
2539,4,95.64
2540,2,93.23
2541,5,107.76
2542,6,107.94
2543,2,86.64
2544,4,99.42
2545,4,103.72
2546,6,122.83
2547,2,87.98
2548,5,107.96
2549,5,112.95
2550,2,94.07
2551,6,114.02
2552,3,103.77
2553,2,89.12
2554,3,93.74
2555,5,110.08
2556,5,112.59
2557,6,111.25
2558,6,115.68
2559,3,102.02
2560,5,117.14
2561,5,113.82
2562,2,83.92
2563,5,107.26
2564,5,101.84
2565,4,103.42
2566,4,104.86
2567,3,98.75
2568,3,99.13
2569,2,86.11
2570,4,94.86
2571,4,107.77
2572,4,100.98
2573,5,104.01
2574,6,111.91
2575,4,100.19
2576,6,115.7
2577,4,96.64
2578,6,123.53
2579,6,109.22
2580,3,99.97
2581,2,93.35
2582,4,105.96
2583,2,88.17
2584,4,95.64
2585,2,94.96
2586,4,94.02
2587,2,84.43
2588,5,112.86
2589,6,107.68
2590,2,81.24
2591,6,122.54
2592,5,109.59
2593,4,108.03
2594,5,106.19
2595,3,102.61
2596,6,115.17
2597,6,119.57
2598,3,92.77
2599,5,106.03
2600,5,101.39
2601,2,85.83
2602,4,94.78
2603,6,108.15
2604,4,102.87
2605,2,82.31
2606,3,94.43
2607,2,83.82
2608,4,98.76
2609,6,114.91
2610,2,85.64
2611,5,115.55
2612,2,88.98
2613,2,83.6
2614,5,116.64
2615,3,93.3
2616,4,108.43
2617,5,110.55
2618,4,95.54
2619,3,89.58
2620,2,90.01
2621,6,112.29
2622,4,109
2623,4,105.12
2624,6,120.88
2625,6,122.76
2626,4,109.29
2627,5,108.56
2628,4,97.6
2629,5,106.18
2630,2,86.61
2631,2,85.9
2632,4,109.24
2633,3,103.64
2634,2,87.17
2635,6,115.54
2636,5,101.54
2637,3,89.08
2638,6,110.98
2639,6,120.58
2640,4,96.1
2641,3,90.66
2642,3,102.81
2643,6,108.69
2644,5,111.6
2645,6,122.32
2646,3,93.59
2647,2,87.87
2648,4,109.48
2649,2,93.56
2650,2,88.93
2651,4,98.88
2652,4,107.57
2653,3,91.56
2654,3,90.38
2655,6,113.36
2656,2,91.59
2657,3,89.05
2658,2,80.22
2659,2,94.7
2660,6,112.62
2661,3,94.33
2662,3,98.84
2663,2,84.15
2664,6,123.81
2665,4,104.32
2666,4,97.58
2667,6,121
2668,3,101.21
2669,2,88.05
2670,4,105.16
2671,6,112.56
2672,6,110.96
2673,3,93.3
2674,5,115.14
2675,2,87.35
2676,2,92.32
2677,2,93.47
2678,3,101.2
2679,3,102.37
2680,2,85.46
2681,5,104.76
2682,4,97.01
2683,5,115.01
2684,2,88.18
2685,2,94.74
2686,3,97.88
2687,6,113.94
2688,4,104.85
2689,6,108.59
2690,4,106.8
2691,6,124.48
2692,3,96.47
2693,4,103.23
2694,5,111.79
2695,3,91.25
2696,4,109.58
2697,3,88.95
2698,5,114.65
2699,4,98.93
2700,6,123.97
2701,3,99.17
2702,6,111.88
2703,2,83.12
2704,3,91.8
2705,6,108.71
2706,3,98.83
2707,4,97.35
2708,6,119.25
2709,3,89.44
2710,2,87.85
2711,6,117.01
2712,4,99.56
2713,6,124.16
2714,3,93.1
2715,2,94.73
2716,5,102.98
2717,3,95.05
2718,2,87.58
2719,3,98.97
2720,6,115.5
2721,6,112.39
2722,4,98.57
2723,3,89.18
2724,5,107.97
2725,3,91.55
2726,6,111.74
2727,4,102.46
2728,5,117.65
2729,6,122.64
2730,3,89.44
2731,3,99.82
2732,2,88.23
2733,2,88.21
2734,4,109.27
2735,5,115.02
2736,5,105.23
2737,5,110.31
2738,4,108.88
2739,5,111.32
2740,5,106.3
2741,4,103.06
2742,5,103.17
2743,5,110.7
2744,6,119.96
2745,4,95.49
2746,2,92.95
2747,6,113.59
2748,5,107.99
2749,4,102.9
2750,4,101.91
2751,3,95.8
2752,2,80.95
2753,4,99.76
2754,6,114.01
2755,2,91.5
2756,4,106.04
2757,2,92.56
2758,3,93.45
2759,6,116.99
2760,6,123.72
2761,3,103.25
2762,2,80.39
2763,5,107.48
2764,4,96.84
2765,2,84.65
2766,6,115.3
2767,2,83.17
2768,6,115.41
2769,3,96.29
2770,5,112.96
2771,2,92.47
2772,4,94.56
2773,2,87.75
2774,2,90.95
2775,6,119.4
2776,2,94.95
2777,4,97.78
2778,3,92.92
2779,4,109.93
2780,6,123.07
2781,3,90.83
2782,6,115.34
2783,5,115.94
2784,6,114.54
2785,5,116.31
2786,2,85.27
2787,4,97.25
2788,3,100.25
2789,6,117.1
2790,2,90.3
2791,3,103.32
2792,4,109.72
2793,6,122.71
2794,6,111.63
2795,2,86.48
2796,3,90.81
2797,2,91.96
2798,2,88.49
2799,5,117.25
2800,6,116.86
2801,2,91.05
2802,3,99.11
2803,5,100.33
2804,4,100.84
2805,6,108.02
2806,4,105.8
2807,3,89.77
2808,6,124.58
2809,4,102.11
2810,3,96.29
2811,4,95.89
2812,4,106.08
2813,3,101.75
2814,2,81.56
2815,3,100.06
2816,2,92.63
2817,6,109.73
2818,5,102.67
2819,2,80.25
2820,6,111.38
2821,6,113.89
2822,5,110.12
2823,5,100.96
2824,4,109.25
2825,6,121.2
2826,5,114.19
2827,3,100.08
2828,5,101.14
2829,6,121.92
2830,2,91.69
2831,6,122.83
2832,5,101.26
2833,5,107.42
2834,3,97.58
2835,5,110.2
2836,6,110.14
2837,4,96.34
2838,6,118.1
2839,5,117.59
2840,2,83.18
2841,5,106.83
2842,3,88.51
2843,6,112.24
2844,5,116.39
2845,6,108.5
2846,6,107.5
2847,5,112.39
2848,6,113.09
2849,4,105.38
2850,4,107.52
2851,3,101.89
2852,2,87.31
2853,6,119.99
2854,4,108.6
2855,4,102.03
2856,2,90.92
2857,5,111.05
2858,3,91.08
2859,4,107.77
2860,5,102.82
2861,3,89.19
2862,3,98.01
2863,3,100.82
2864,2,86.54
2865,4,99.87
2866,4,98.54
2867,4,103.18
2868,6,107.68
2869,4,106.23
2870,6,107.57
2871,4,99.02
2872,2,91.84
2873,2,89.1
2874,6,115.98
2875,6,123.56
2876,2,80.45
2877,6,110.93
2878,2,87.1
2879,2,93.54
2880,5,105.67
2881,5,106
2882,5,116.59
2883,3,94.9
2884,5,117.43
2885,2,80.73
2886,2,90.5
2887,4,101.26
2888,6,123.85
2889,4,105.34
2890,5,112.87
2891,2,94.19
2892,2,93.65
2893,3,101.18
2894,3,103.54
2895,3,89.15
2896,5,103.41
2897,2,89.73
2898,6,108.98
2899,4,107.52
2900,3,96.81
2901,5,101.47
2902,5,102.39
2903,6,113.89
2904,4,105.6
2905,3,102.91
2906,5,113.7
2907,5,117.09
2908,5,107.25
2909,5,117.3
2910,2,88.37
2911,4,99.4
2912,5,102.53
2913,4,107.74
2914,2,81.28
2915,4,101.04
2916,3,96.14
2917,4,109.64
2918,5,100.26
2919,4,94.97
2920,5,103.7
2921,6,113.85
2922,5,115.53
2923,5,101.71
2924,3,93.88
2925,3,93.46
2926,6,120.5
2927,4,96.87
2928,2,83.88
2929,3,91.09
2930,6,110.01
2931,5,105.69
2932,3,89.7
2933,5,102.28
2934,2,83.67
2935,5,106.16
2936,5,116.37
2937,3,90.18
2938,6,120.44
2939,2,93.83
2940,2,88.36
2941,3,96.87
2942,3,96.23
2943,3,101.04
2944,2,81.81
2945,3,102.84
2946,6,117.57
2947,5,101.8
2948,6,117.91
2949,6,123.74
2950,6,111.44
2951,2,88.34
2952,2,85.25
2953,3,97.08
2954,4,107.64
2955,5,111.95
2956,2,91.41
2957,3,102.28
2958,4,98.59
2959,4,104.03
2960,4,102.6
2961,6,116.01
2962,3,101.07
2963,2,94.96
2964,3,103.72
2965,2,83.65
2966,3,92.14
2967,3,93.69
2968,3,95.3
2969,3,92.3
2970,5,104.5
2971,5,116.14
2972,6,113.02
2973,2,87.85
2974,2,87.86
2975,6,114.31
2976,2,92.23
2977,5,100.68
2978,6,119.89
2979,4,100.35
2980,6,112.63
2981,5,108.05
2982,2,88.45
2983,6,121.61
2984,3,98.44
2985,4,95.17
2986,3,96.88
2987,5,116.16
2988,4,100.85
2989,2,86.35
2990,4,98.25
2991,3,101.76
2992,5,101.27
2993,5,117.79
2994,5,102.16
2995,6,119.34
2996,5,111.36
2997,2,88.41
2998,6,111.09
2999,3,101.83
3000,4,108.59
3001,3,101.68
3002,5,114.89
3003,3,95.45
3004,6,110.21
3005,5,114.01
3006,6,121.1
3007,6,121.3
3008,4,103.81
3009,5,114.04
3010,2,82.93
3011,3,95.89
3012,4,97.27
3013,4,96.19
3014,6,111.42
3015,3,97.82
3016,3,92.37
3017,6,108.09
3018,3,88.7
3019,6,115.07
3020,3,88.83
3021,2,89.18
3022,2,85.18
3023,6,119.54
3024,3,91.96
3025,6,115.92
3026,6,110.2
3027,5,114.89
3028,6,117.54
3029,4,96.12
3030,6,123.66
3031,5,102.48
3032,4,95.82
3033,5,116.43
3034,6,113.42
3035,4,97.42
3036,2,86.61
3037,2,87.81
3038,2,91.9
3039,3,94.08
3040,6,109.03
3041,6,114.45
3042,4,97.52
3043,2,88.45
3044,6,118.72
3045,2,91.81
3046,3,97.16
3047,5,102.03
3048,5,110.9
3049,2,80.9
3050,5,102.76
3051,2,80.34
3052,6,116.44
3053,5,107.99
3054,5,104.21
3055,2,91.85
3056,4,98.79
3057,6,115.34
3058,2,93.28
3059,5,115.23
3060,5,105.77
3061,3,88.31
3062,6,112.48
3063,6,113.37
3064,5,101.52
3065,2,88.68
3066,5,103.81
3067,5,107.36
3068,4,94.94
3069,5,109.32
3070,5,103.48
3071,3,94.03
3072,6,116.6
3073,6,122.24
3074,4,102.36
3075,6,123.95
3076,5,114.6
3077,5,117.46
3078,4,109.83
3079,3,88.81
3080,4,102.1
3081,5,112.52
3082,6,118.14
3083,3,89.3
3084,4,96.21
3085,2,81.83
3086,3,90.13
3087,3,102.51
3088,2,83.05
3089,4,96.51
3090,3,96.49
3091,3,95.24
3092,2,81
3093,2,92.41
3094,3,103.31
3095,3,88.89
3096,2,94.82
3097,2,83.33
3098,2,89.22
3099,6,124.55
3100,4,107.82
3101,5,101.59
3102,3,96.7
3103,4,100.71
3104,3,98.64
3105,4,107
3106,6,112.73
3107,6,123.46
3108,4,101.23
3109,3,95.48
3110,6,122.9
3111,6,112.91
3112,4,107.31
3113,2,86.12
3114,2,86.71
3115,3,99.26
3116,4,97.09
3117,2,91.54
3118,2,93.7
3119,3,98.33
3120,6,119.93
3121,6,116.59
3122,3,95.91
3123,6,112.62
3124,3,103.44
3125,6,121.64
3126,5,112.07
3127,6,113.15
3128,5,100.66
3129,5,105.67
3130,3,102.85
3131,5,102.36
3132,6,119.75
3133,2,92.67
3134,5,107.16
3135,6,113.01
3136,4,99.99
3137,6,116.73
3138,5,117.07
3139,6,118.86
3140,2,87.35
3141,4,100.78
3142,5,108.52
3143,4,109.3
3144,6,114.67
3145,6,124.66
3146,3,89.37
3147,4,98.9
3148,2,85.11
3149,4,109.8
3150,3,93.58
3151,2,88.2
3152,2,87.75
3153,2,93.4
3154,3,90.24
3155,4,100.41
3156,4,100.57
3157,2,82.31
3158,4,96.2
3159,2,87.99
3160,3,98.55
3161,4,98.77
3162,2,89.36
3163,6,124.2
3164,6,108.22
3165,2,81.13
3166,2,88.02
3167,3,94.93
3168,6,121.44
3169,3,98.75
3170,6,111.03
3171,3,101.24
3172,3,90.11
3173,6,116.54
3174,5,111.83
3175,4,94.76
3176,4,98.07
3177,4,99.42
3178,4,106.37
3179,3,101
3180,3,103.74
3181,5,102.87
3182,2,86.25
3183,4,100.53
3184,5,107.53
3185,5,107.85
3186,3,88.55
3187,5,109.36
